smiles,source_canonical_id,source_standardized_smiles
*OCOc1ccc(C(=O)OC(=O)c2ccc(*)cc2)cc1,ru_005139,*COc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1
*OCOc1ccc(C(C)(C)c2ccc(*)cc2)cc1,ru_010430,*c1ccc(OCOc2ccc(C(*)(C)C)cc2)cc1
*OCOc1ccc(C(C)(C)c2ccc(OCCCCCCCCCCCCOc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,ru_010398,*c1ccc(OCCCCCCCCCCCCOc2ccc(C(C)(C)c3ccc(OCOc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1
*OCOc1ccc(C(c2ccc(*)cc2)(C(F)(F)F)C(F)(F)F)cc1,ru_010429,*c1ccc(OCOc2ccc(C(*)(C(F)(F)F)C(F)(F)F)cc2)cc1
*OCOc1ccc(Cc2ccc(*)c3ncccc23)c2cccnc12,ru_005468,*Cc1ccc(OCOc2ccc(*)c3cccnc23)c2ncccc12
*OC[Si](C)(C)O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C4\CC/C(=C\c5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(*)=O)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,ru_004994,*COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C4\CC/C(=C\c5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](C)(C)O[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1
*OC[Si](C)(C)O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C4\CCC/C(=C\c5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(*)=O)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,ru_004995,*COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C4\CCC/C(=C\c5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](C)(C)O[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1
*OC[Si](C)(C)O[Si](C)(C)COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C4\CCCC/C(=C\c5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(*)=O)cc7)cc6)cc5)C4=O)cc3)cc2)cc1,ru_004996,*COC(=O)CCCCCCCCC(=O)Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C4\CCCC/C(=C\c5ccc(Oc6ccc(S(=O)(=O)c7ccc(OC(=O)CCCCCCCCC(=O)OC[Si](C)(C)O[Si](*)(C)C)cc7)cc6)cc5)C4=O)cc3)cc2)cc1
*OCc1c(F)c(F)c(Oc2ccc(-c3ccc(Oc4c(F)c(F)c(COC(c5cccc(C(*)(C(F)(F)F)C(F)(F)F)c5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)cc2)c(F)c1F,ru_008039,*Oc1ccc(-c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1
*OCc1c(F)c(F)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(F)c(F)c(COC(c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)cc2)c(F)c1F,ru_010454,*c1ccc(Oc2c(F)c(F)c(COC(c3ccc(C(OCc4c(F)c(F)c(Oc5ccc(C(*)(C)C)cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1
*OCc1c(F)c(F)c(Oc2ccc(C(C)(C)c3ccc(Oc4c(F)c(F)c(COC(c5cccc(C(*)(C(F)(F)F)C(F)(F)F)c5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)cc2)c(F)c1F,ru_010455,*c1ccc(Oc2c(F)c(F)c(COC(c3cccc(C(OCc4c(F)c(F)c(Oc5ccc(C(*)(C)C)cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)c3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1
*OCc1c(F)c(F)c(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(COC(c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(F)c1F,ru_008225,*Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(COC(c4ccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1
*OCc1c(F)c(F)c(Oc2ccc(C(c3ccc(Oc4c(F)c(F)c(COC(c5cccc(C(*)(C(F)(F)F)C(F)(F)F)c5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(F)c1F,ru_008226,*Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1
*OCc1c(F)c(F)c(Oc2ccc(Cc3ccc(Oc4c(F)c(F)c(COC(c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)cc2)c(F)c1F,ru_008336,*Oc1ccc(Cc2ccc(Oc3c(F)c(F)c(COC(c4ccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1
*OCc1c(F)c(F)c(Oc2ccc(Cc3ccc(Oc4c(F)c(F)c(COC(c5cccc(C(*)(C(F)(F)F)C(F)(F)F)c5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)cc2)c(F)c1F,ru_008337,*Oc1ccc(Cc2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1
*OCc1c(F)c(F)c(Oc2ccc(N3C(=O)CCC34CCC(=O)N4c3ccc(Oc4c(F)c(F)c(COC(c5cccc(C(*)(C(F)(F)F)C(F)(F)F)c5)(C(F)(F)F)C(F)(F)F)c(F)c4F)cc3)cc2)c(F)c1F,ru_010456,*c1ccc(Oc2c(F)c(F)c(COC(c3cccc(C(OCc4c(F)c(F)c(Oc5ccc(N6C(=O)CCC67CCC(=O)N7*)cc5)c(F)c4F)(C(F)(F)F)C(F)(F)F)c3)(C(F)(F)F)C(F)(F)F)c(F)c2F)cc1
*OCc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)cc(C(C)(C)C)c1,ru_005017,*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cc(*)cc(C(C)(C)C)c3)cc2)cc1
*OCc1ccc(-c2ccc(*)cc2)cc1,ru_005265,*Cc1ccc(-c2ccc(O*)cc2)cc1
*OCc1ccc(-c2ccc(*)cc2)s1,ru_005266,*Cc1ccc(-c2ccc(O*)cc2)s1
*OCc1ccc(-c2ccc(*)s2)cc1,ru_005137,*COc1ccc(-c2ccc(*)cc2)s1
*OCc1ccc(-c2ccc(*)s2)s1,ru_005267,*Cc1ccc(-c2ccc(O*)s2)s1
*OCc1ccc(/N=N/P(=O)(OC)OCCCCCCOP(=O)(N=Nc2ccc(COC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)OC)cc1,ru_005538,*N=Nc1ccc(COC(=O)c2cc(C(=O)OCc3ccc(/N=N/P(=O)(OC)OCCCCCCOP(*)(=O)OC)cc3)cc(C(C)(C)C)c2)cc1
*OCc1ccc(/N=N/P(=O)(OC)OCCOP(=O)(N=Nc2ccc(COC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)OC)cc1,ru_005539,*N=Nc1ccc(COC(=O)c2cc(C(=O)OCc3ccc(/N=N/P(=O)(OC)OCCOP(*)(=O)OC)cc3)cc(C(C)(C)C)c2)cc1
*OCc1ccc(C(*)=O)cc1,ru_005287,*Cc1ccc(C(=O)O*)cc1
*OCc1ccc(C(*)=O)s1,ru_005288,*Cc1ccc(C(=O)O*)s1
*OCc1ccc(C(*)=S)cc1,ru_005294,*Cc1ccc(C(=S)O*)cc1
*OCc1ccc(C(*)=S)s1,ru_005295,*Cc1ccc(C(=S)O*)s1
*OCc1ccc(COC(*)=O)cc1,ru_005331,*Cc1ccc(COC(=O)O*)cc1
*OCc1ccc(COC(=O)CC(*)=O)cc1,ru_005322,*Cc1ccc(COC(=O)CC(=O)O*)cc1
*OCc1ccc(COC(=O)CCC(*)=O)cc1,ru_005323,*Cc1ccc(COC(=O)CCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCC(*)=O)cc1,ru_005324,*Cc1ccc(COC(=O)CCCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCCCC(*)=O)cc1,ru_005325,*Cc1ccc(COC(=O)CCCCCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCCCCCCC(*)=O)cc1,ru_005326,*Cc1ccc(COC(=O)CCCCCCCCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCCCCCCCCC(*)=O)cc1,ru_005327,*Cc1ccc(COC(=O)CCCCCCCCCCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(*)=O)cc1,ru_005328,*Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(*)=O)cc1,ru_005329,*Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O*)cc1
*OCc1ccc(COC(=O)CCCCSCCCCC(*)=O)cc1,ru_005330,*Cc1ccc(COC(=O)CCCCSCCCCC(=O)O*)cc1
*OCc1ccc(COC(=O)Cc2ccc(C(*)=O)cc2)cc1,ru_005290,*Cc1ccc(C(=O)OCc2ccc(COC(*)=O)cc2)cc1
*OCc1ccc(COC(=O)NCCCCCCNC(*)=O)o1,ru_005991,*NCCCCCCNC(=O)OCc1ccc(COC(*)=O)o1
*OCc1ccc(COC(=O)NCc2ccc(C(C)(C)c3ccc(CNC(*)=O)o3)o2)o1,ru_010022,*c1ccc(CNC(=O)OCc2ccc(COC(=O)NCc3ccc(C(*)(C)C)o3)o2)o1
*OCc1ccc(COC(=O)NCc2ccc(CNC(*)=O)o2)o1,ru_005013,*COC(=O)NCc1ccc(CNC(=O)OCc2ccc(*)o2)o1
*OCc1ccc(COC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)o1,ru_006384,*Nc1ccc(Cc2ccc(NC(=O)OCc3ccc(COC(*)=O)o3)cc2)cc1
*OCc1ccc(COC(=O)OCCN(CCOC(*)=O)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)cc1,ru_007598,*OCCN(CCOC(=O)OCc1ccc(COC(*)=O)cc1)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1
*OCc1ccc(COC(=O)c2ccc(CC(*)=O)cc2)cc1,ru_005290,*Cc1ccc(C(=O)OCc2ccc(COC(*)=O)cc2)cc1
*OCc1ccc(COC(=O)c2cccc(C(*)=O)c2)cc1,ru_005332,*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1
*OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc(CNC(*)=O)o4)o3)o2)o1,ru_004934,*CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc(*)o4)o3)o2)o1
*OCc1ccc(COP(=O)(/N=N/c2ccc(-c3ccc(N=NP(*)(=O)OC)cc3)cc2)OC)cc1,ru_005529,*N=Nc1ccc(-c2ccc(/N=N/P(=O)(OC)OCc3ccc(COP(*)(=O)OC)cc3)cc2)cc1
*OCc1ccc(COP(=O)(/N=N/c2ccc(C(=O)c3ccc(N=NP(*)(=O)OC)cc3)cc2)OC)cc1,ru_005534,*N=Nc1ccc(C(=O)c2ccc(/N=N/P(=O)(OC)OCc3ccc(COP(*)(=O)OC)cc3)cc2)cc1
*OCc1ccc(COP(=O)(/N=N/c2ccc(Oc3ccc(N=NP(*)(=O)OC)cc3)cc2)OC)cc1,ru_005545,*N=Nc1ccc(Oc2ccc(/N=N/P(=O)(OC)OCc3ccc(COP(*)(=O)OC)cc3)cc2)cc1
*OCc1ccc(COP(=O)(N=Nc2ccc(-c3ccc(/N=N/P(*)(=O)OC)cc3)cc2)OC)cc1,ru_005529,*N=Nc1ccc(-c2ccc(/N=N/P(=O)(OC)OCc3ccc(COP(*)(=O)OC)cc3)cc2)cc1
*OCc1ccc(COP(=O)(N=Nc2ccc(C(=O)c3ccc(/N=N/P(*)(=O)OC)cc3)cc2)OC)cc1,ru_005534,*N=Nc1ccc(C(=O)c2ccc(/N=N/P(=O)(OC)OCc3ccc(COP(*)(=O)OC)cc3)cc2)cc1
*OCc1ccc(COP(=O)(N=Nc2ccc(Oc3ccc(/N=N/P(*)(=O)OC)cc3)cc2)OC)cc1,ru_005545,*N=Nc1ccc(Oc2ccc(/N=N/P(=O)(OC)OCc3ccc(COP(*)(=O)OC)cc3)cc2)cc1
*OCc1ccc(COc2ccc(/C=N/c3cc(C)c(N4C(=O)c5ccc6c7ccc8c9c(ccc(c%10ccc(c5c6%10)C4=O)c97)C(=O)N(c4cc(C)c(/N=C/c5ccc(*)cc5)cc4C)C8=O)cc3C)cc2)cc1,ru_009216,*c1cc(C)c(/N=C/c2ccc(OCc3ccc(COc4ccc(/C=N/c5cc(C)c(N6C(=O)c7ccc8c9ccc%10c%11c(ccc(c%12ccc(c7c8%12)C6=O)c%119)C(=O)N(*)C%10=O)cc5C)cc4)cc3)cc2)cc1C
*OCc1ccc(COc2ccc(/C=N/c3cc(C)c(N4C(=O)c5ccc6c7ccc8c9c(ccc(c%10ccc(c5c6%10)C4=O)c97)C(=O)N(c4cc(C)c(N=Cc5ccc(*)c(OC)c5)cc4C)C8=O)cc3C)cc2OC)cc1,ru_001700,*C=Nc1cc(C)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)c(/N=C/c3ccc(OCc4ccc(COc5ccc(*)cc5OC)cc4)c(OC)c3)cc2C)C6=O)cc1C
*OCc1ccc(COc2ccc(C=Nc3cc(C)c(N4C(=O)c5ccc6c7ccc8c9c(ccc(c%10ccc(c5c6%10)C4=O)c97)C(=O)N(c4cc(C)c(/N=C/c5ccc(*)c(OC)c5)cc4C)C8=O)cc3C)cc2OC)cc1,ru_001700,*C=Nc1cc(C)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)c(/N=C/c3ccc(OCc4ccc(COc5ccc(*)cc5OC)cc4)c(OC)c3)cc2C)C6=O)cc1C
*OCc1ccc(COc2ccc(OCCCCCCCCCCCCOc3ccc(*)cc3)cc2)cc1,ru_005156,*COc1ccc(OCCCCCCCCCCCCOc2ccc(OCc3ccc(*)cc3)cc2)cc1
*OCc1ccc(N=NP(=O)(OC)OCCCCCCOP(=O)(/N=N/c2ccc(COC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)OC)cc1,ru_005538,*N=Nc1ccc(COC(=O)c2cc(C(=O)OCc3ccc(/N=N/P(=O)(OC)OCCCCCCOP(*)(=O)OC)cc3)cc(C(C)(C)C)c2)cc1
*OCc1ccc(N=NP(=O)(OC)OCCOP(=O)(/N=N/c2ccc(COC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)OC)cc1,ru_005539,*N=Nc1ccc(COC(=O)c2cc(C(=O)OCc3ccc(/N=N/P(=O)(OC)OCCOP(*)(=O)OC)cc3)cc(C(C)(C)C)c2)cc1
*OCc1ccc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)n1-c1ccc(C#N)cc1,ru_010432,*c1ccc(OCc2ccc(Oc3ccc(C(*)(C)C)cc3)n2-c2ccc(C#N)cc2)cc1
*OCc1ccc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)n1-c1ccc([N+](=O)[O-])cc1,ru_010433,*c1ccc(OCc2ccc(Oc3ccc(C(*)(C)C)cc3)n2-c2ccc([N+](=O)[O-])cc2)cc1
*OCc1cccc(COC(=O)NCCCCCCNC(*)=O)n1,ru_005012,*COC(=O)NCCCCCCNC(=O)OCc1cccc(*)n1
*OCc1cccc(COC(=O)Nc2ccc(Cc3ccc(NC(*)=O)cc3)cc2)c1,ru_006385,*Nc1ccc(Cc2ccc(NC(=O)OCc3cccc(COC(*)=O)c3)cc2)cc1
*OCc1ccccc1COc1ccc(/C=N/c2cc(C)c(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3cc(C)c(/N=C/c4ccc(*)cc4)cc3C)C7=O)cc2C)cc1,ru_009217,*c1cc(C)c(/N=C/c2ccc(OCc3ccccc3COc3ccc(/C=N/c4cc(C)c(N5C(=O)c6ccc7c8ccc9c%10c(ccc(c%11ccc(c6c7%11)C5=O)c%108)C(=O)N(*)C9=O)cc4C)cc3)cc2)cc1C
*OCc1ccccc1COc1ccc(/C=N/c2cc(C)c(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3cc(C)c(N=Cc4ccc(*)c(OC)c4)cc3C)C7=O)cc2C)cc1OC,ru_001701,*C=Nc1cc(C)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)c(/N=C/c3ccc(OCc4ccccc4COc4ccc(*)cc4OC)c(OC)c3)cc2C)C6=O)cc1C
*OCc1ccccc1COc1ccc(C=Nc2cc(C)c(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3cc(C)c(/N=C/c4ccc(*)c(OC)c4)cc3C)C7=O)cc2C)cc1OC,ru_001701,*C=Nc1cc(C)c(N2C(=O)c3ccc4c5ccc6c7c(ccc(c8ccc(c3c48)C2=O)c75)C(=O)N(c2cc(C)c(/N=C/c3ccc(OCc4ccccc4COc4ccc(*)cc4OC)c(OC)c3)cc2C)C6=O)cc1C
*OCc1cocc1COC(=O)NCc1ccc(C(C)(C)c2ccc(CNC(*)=O)o2)o1,ru_010024,*c1ccc(CNC(=O)OCc2cocc2COC(=O)NCc2ccc(C(*)(C)C)o2)o1
*OCc1cocc1COC(=O)Nc1ccc(Cc2ccc(NC(*)=O)cc2)cc1,ru_005018,*COC(=O)Nc1ccc(Cc2ccc(NC(=O)OCc3cocc3*)cc2)cc1
*ON(C(F)(F)C(*)(F)F)C(F)(F)C(F)(F)Br,ru_007135,*OC(F)(F)C(F)(F)N(*)C(F)(F)C(F)(F)Br
*ON(C(F)(F)F)C(F)(Br)C(*)(F)F,ru_007131,*OC(F)(F)C(F)(Br)N(*)C(F)(F)F
*ON(C(F)(F)F)C(F)(C(*)(F)F)C(F)(F)F,ru_007137,*OC(F)(F)C(F)(N(*)C(F)(F)F)C(F)(F)F
*ON(C(F)(F)F)C(F)(Cl)C(*)(F)F,ru_007132,*OC(F)(F)C(F)(Cl)N(*)C(F)(F)F
*ON(C(F)(F)F)C(F)(F)C(*)(F)F,ru_007136,*OC(F)(F)C(F)(F)N(*)C(F)(F)F
*ON(C(F)(F)F)C(F)(F)C(*)(F)SC(F)(F)F,ru_007702,*ON(C(F)(F)F)C(F)(F)C(*)(F)SC(F)(F)F
*ON(C(F)(F)F)C(F)(F)C(F)=C(F)C(*)(F)F,ru_007703,*ON(C(F)(F)F)C(F)(F)C(F)=C(F)C(*)(F)F
*ON(C(F)(F)F)C(F)(F)C(F)C(F)C(*)(F)F,ru_000102,*=C(F)C(F)(F)ON(C(F)(F)F)C(F)(F)C(=*)F
*ON1C(=O)c2ccc(OC3CC(=O)N(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)C3=O)cc2C1=O,ru_008693,*Oc1ccc2c(c1)C(=O)N(Oc1ccc(C(N3C(=O)CC(*)C3=O)(C(F)(F)F)C(F)(F)F)cc1)C2=O
*ON1C(=O)c2ccc(Oc3cc(O)n(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)c3O)cc2C1=O,ru_008694,*Oc1ccc2c(c1)C(=O)N(Oc1ccc(C(n3c(O)cc(*)c3O)(C(F)(F)F)C(F)(F)F)cc1)C2=O
*ON1C(=O)c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc7c(c6)C(=O)N(Oc6c(C)cc(C(C)(C)c8cc(C)c(*)c(C)c8)cc6C)C7=O)cc5)CCC(C(C)(C)C)CC4)cc3)cc2C1=O,ru_009290,*c1cc(C)c(ON2C(=O)c3ccc(Oc4ccc(C5(c6ccc(Oc7ccc8c(c7)C(=O)N(Oc7c(C)cc(C(*)(C)C)cc7C)C8=O)cc6)CCC(C(C)(C)C)CC5)cc4)cc3C2=O)c(C)c1
*ON1C(=O)c2cccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(Oc7ccc(C(=O)c8ccc(*)cc8)cc7)c6C5=O)cc4)cc3)c2C1=O,ru_000741,*C(=O)c1ccc(ON2C(=O)c3cccc(-c4ccc(Oc5ccc(N6C(=O)c7cccc(Oc8ccc(*)cc8)c7C6=O)cc5)cc4)c3C2=O)cc1
*ON1Cc2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(c6ccc(-c7ccc(*)c(C(F)(F)F)c7)cc6)(C(F)(F)F)C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,ru_010988,*c1ccc2c(c1)C(=O)N(Oc1ccc(-c3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1C(F)(F)F)C2
*ON1Cc2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C(c6ccc(-c7ccc(*)cc7)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,ru_010987,*c1ccc2c(c1)C(=O)N(Oc1ccc(-c3ccc(C(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc1)C2
*ONC(=O)C(*)=S,ru_005649,*NC(=O)C(=S)O*
*ONC(=O)NC(=O)CNC(*)=O,ru_006095,*NOC(=O)NCC(=O)NC(*)=O
*ONC(=O)NOCNC(*)=O,ru_004935,*CNC(=O)ONC(=O)NO*
*ONC(=O)c1ccc(*)cc1,ru_005771,*NC(=O)c1ccc(O*)cc1
*ONC(=O)c1ccc(*)s1,ru_005772,*NC(=O)c1ccc(O*)s1
*ONC(=O)c1ccc(C(=O)c2ccc(OC(*)=O)cc2)s1,ru_008114,*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1
*ONC(=S)C(*)=O,ru_005787,*NC(=S)C(=O)O*
*ONC(=S)c1ccc(*)cc1,ru_005800,*NC(=S)c1ccc(O*)cc1
*ONC(=S)c1ccc(*)s1,ru_005801,*NC(=S)c1ccc(O*)s1
*ONC(F)(F)C(*)(F)F,ru_006098,*NOC(F)(F)C(*)(F)F
*ONCC(*)=S,ru_004957,*CNOC(*)=S
*ONCc1ccc(*)cc1,ru_004959,*CNOc1ccc(*)cc1
*ONCc1ccc(*)s1,ru_004960,*CNOc1ccc(*)s1
*ONOC(*)=O,ru_006096,*NOC(=O)O*
*ONOC(*)=S,ru_006097,*NOC(=S)O*
*ONOc1ccc(*)cc1,ru_006099,*NOc1ccc(O*)cc1
*ONc1ccc(-c2ccc(*)cc2)cc1,ru_006243,*Nc1ccc(-c2ccc(O*)cc2)cc1
*ONc1ccc(C(*)=O)cc1,ru_006275,*Nc1ccc(C(=O)O*)cc1
*ONc1ccc(C(*)=O)s1,ru_006276,*Nc1ccc(C(=O)O*)s1
*OOC(=O)c1ccc2c(c1)C(=O)c1cc(C(=O)Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)ccc1-2,ru_010434,*c1ccc(OOC(=O)c2ccc3c(c2)C(=O)c2cc(C(=O)Oc4ccc(C(*)(C)C)cc4)ccc2-3)cc1
*OOC(=O)c1cccc(C(=O)Oc2ccc(C(c3ccc(*)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,ru_007706,*OOc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1
*OOCC(*)C,ru_007291,*OCC(C)O*
*OOCC(*)c1ccc(Br)cc1,ru_003213,*CC(OO*)c1ccc(Br)cc1
*OOCC(*)c1ccc(C(C)(C)C)cc1,ru_005133,*COOC(*)c1ccc(C(C)(C)C)cc1
*OOCC(*)c1ccc(C)cc1,ru_005134,*COOC(*)c1ccc(C)cc1
*OOc1c(C)cc(*)cc1C,ru_007962,*Oc1cc(C)c(O*)c(C)c1
*OOc1c2c(c(*)c3c1C1c4ccccc4C3c3ccccc31)C1c3ccccc3C2c2ccccc21,ru_007704,*OOc1c2c(c(*)c3c1C1c4ccccc4C3c3ccccc31)C1c3ccccc3C2c2ccccc21
*OOc1cc(C)c(*)c(C)c1,ru_007962,*Oc1cc(C)c(O*)c(C)c1
*OOc1ccc(*)c2c1C1c3ccccc3C2c2ccccc21,ru_007705,*OOc1ccc(*)c2c1C1c3ccccc3C2c2ccccc21
*OOc1ccc(-c2ccc(*)cc2)cc1,ru_010435,*c1ccc(OOc2ccc(*)cc2)cc1
*OOc1ccc(C(C)(C)c2ccc(*)cc2)cc1,ru_008143,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1
*OOc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc4c(c3)C(=O)c3cc(C(*)=O)ccc3-4)cc2)cc1,ru_010434,*c1ccc(OOC(=O)c2ccc3c(c2)C(=O)c2cc(C(=O)Oc4ccc(C(*)(C)C)cc4)ccc2-3)cc1
*OOc1ccc(C(C)(C)c2ccc(Oc3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,ru_010437,*c1ccc(OOc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1
*OOc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,ru_007706,*OOc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1
*OOc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,ru_010437,*c1ccc(OOc2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(*)(C)C)cc4)cc3)cc2)cc1
